4,24,26,28,31,33,35,37,39,41,43,44
4,24,26,28,31,32,35,37,39,41,43,45
4,24,27,28,31,32,35,37,39,41,43,45
4,24,27,28,31,32,35,37,39,41,43,45
4,24,27,28,31,33,34,37,38,41,43,45
4,25,27,28,31,33,35,37,39,41,43,45
4,25,27,28,31,32,35,37,39,41,43,45
4,25,27,29,31,33,34,37,39,41,43,45
4,25,27,28,31,33,35,37,39,41,43,45
4,25,27,28,31,32,35,37,39,41,43,45
5,23,26,29,31,33,35,36,39,41,43,45
5,23,26,28,30,32,35,37,38,40,43,45
5,23,26,29,31,33,34,37,39,41,43,45
5,23,27,28,30,33,35,36,39,41,43,45
5,23,27,28,31,33,35,37,39,41,43,45
5,23,27,28,31,33,35,36,39,41,43,44
5,24,26,29,31,32,34,37,39,41,43,45
5,24,26,29,31,33,35,37,38,41,43,45
5,24,26,29,31,33,35,37,39,41,43,45
5,24,26,28,31,33,35,37,38,41,43,45
5,24,26,28,31,32,35,37,39,40,43,45
5,24,26,28,31,33,35,37,39,41,43,45
5,24,26,29,31,33,35,36,38,41,43,45
5,24,26,29,31,33,35,37,38,41,43,45
5,24,26,29,31,33,35,37,39,40,43,45
5,24,26,29,31,33,35,37,39,41,43,45
5,24,26,29,31,33,35,37,39,41,43,45
5,24,27,29,31,33,34,36,39,41,43,45
5,24,27,29,31,33,34,36,39,41,43,45
5,24,27,29,31,33,34,36,39,41,43,45
5,24,27,29,31,33,35,36,38,41,43,45
5,24,27,29,31,33,35,36,39,41,43,45
5,24,27,29,31,32,34,36,39,41,43,45
5,24,27,29,31,32,35,37,39,41,43,44
5,24,27,29,31,33,35,36,39,41,43,45
5,24,27,29,31,33,35,37,39,41,43,45
5,24,27,29,31,33,35,37,39,41,43,45
5,24,27,29,31,33,35,36,39,41,43,45
5,25,26,29,31,33,35,36,39,41,43,45
5,25,26,29,31,33,35,37,38,41,43,45
5,25,26,29,31,32,35,36,38,41,43,45
5,25,26,29,31,32,35,37,39,41,43,45
5,25,26,29,31,33,35,36,38,41,43,45
5,25,26,29,31,33,35,36,39,41,43,45
5,25,27,29,31,33,35,37,38,41,43,45
5,25,27,29,31,33,35,37,39,41,43,45
5,25,27,29,31,33,35,37,38,41,43,45
5,25,27,29,31,33,35,37,38,41,43,45
5,25,27,29,31,33,35,37,38,41,43,45
6,25,27,29,31,32,35,37,39,41,43,45
7,23,26,29,31,33,35,36,38,41,43,45
7,24,26,29,31,33,35,36,38,41,43,45
7,24,26,29,31,33,35,36,39,41,43,45
7,24,26,29,31,33,34,36,38,41,43,45
7,24,26,29,31,33,35,37,38,41,43,45
7,24,27,29,31,33,35,36,39,41,43,45
7,24,27,29,31,32,35,37,39,41,43,45
7,24,27,29,31,32,35,37,39,41,43,45
7,25,26,29,31,33,34,36,38,41,43,45
7,25,27,29,31,32,34,37,38,41,43,45
7,25,27,29,31,32,35,37,38,41,43,45
7,25,27,29,31,33,35,37,38,41,43,45
7,25,27,29,31,33,35,37,38,41,43,45
7,25,27,29,31,33,35,37,39,41,43,45
8,24,26,29,31,33,35,37,39,41,43,44
8,24,27,29,31,33,35,37,39,40,43,45
8,25,26,29,31,33,35,37,38,41,42,45
8,25,26,29,31,33,35,37,38,41,43,45
8,25,26,29,31,33,34,36,38,41,43,45
8,25,27,29,31,32,35,37,39,41,43,45
10,24,26,28,31,33,35,37,39,41,43,44
10,24,26,28,31,33,34,36,39,41,43,44
11,23,26,28,31,33,34,36,39,41,43,45
11,24,26,29,31,33,35,36,38,41,43,45
11,24,26,29,31,33,34,37,38,41,43,45
11,24,26,29,31,33,35,36,38,41,43,45
11,24,26,29,31,33,35,37,38,41,43,45
11,24,26,29,31,32,34,37,39,41,43,45
11,24,26,29,31,33,34,36,38,41,43,45
11,24,26,29,31,33,35,37,38,41,43,45
11,24,26,29,31,32,35,36,38,41,43,45
11,24,27,29,31,33,35,36,38,41,43,45
11,24,27,29,31,33,34,36,38,41,43,45
11,24,27,29,31,33,34,37,39,41,43,45
11,24,27,29,31,33,35,37,38,41,43,45
11,24,27,29,31,32,34,36,39,41,43,45
11,24,27,29,31,32,35,37,38,41,43,45
11,24,27,29,31,33,35,37,38,41,43,45
11,25,26,29,31,33,35,36,38,41,43,45
11,25,26,29,31,32,35,37,38,41,43,45
11,25,26,29,31,33,35,37,38,41,43,45
11,25,27,29,31,33,35,36,39,41,43,45
11,25,27,29,31,33,35,36,39,41,43,45
11,25,27,29,31,32,35,37,38,41,43,45
11,25,27,29,31,33,35,36,38,41,43,45
11,25,27,29,31,33,35,37,38,41,43,45
11,25,27,28,31,32,34,37,38,41,43,45
11,25,27,29,30,33,35,36,39,41,43,45
11,25,27,29,31,33,35,36,38,41,43,45
11,25,27,29,31,33,35,37,38,41,43,45
12,24,27,28,31,32,34,36,38,40,43,45
12,24,27,29,31,33,34,36,39,41,43,45
12,25,27,29,31,33,35,37,38,41,43,45
12,25,27,29,31,33,35,37,38,41,43,45
12,25,27,29,31,32,34,36,38,41,43,45
12,25,27,29,31,32,35,37,38,41,43,45
12,25,27,29,31,33,35,37,38,41,43,45
12,25,27,29,31,33,35,37,38,41,43,45
12,25,27,29,31,32,35,37,38,41,43,45
12,25,27,29,31,33,35,36,38,41,43,45
12,25,27,29,31,33,35,37,38,41,43,45
12,25,27,29,31,33,35,37,38,41,43,45
12,25,27,29,31,33,35,37,38,41,43,45
12,25,27,29,31,33,35,37,39,41,43,45
12,25,27,29,31,33,35,37,39,41,43,45
12,25,27,29,31,33,35,37,38,41,43,45
13,23,26,29,31,33,35,37,39,41,43,45
13,24,26,29,31,32,34,37,39,41,43,45
13,24,27,28,31,33,35,37,39,41,43,45
13,25,26,29,31,33,34,36,39,41,43,45
13,25,27,29,31,32,35,37,39,41,43,45
13,25,27,29,31,33,34,36,39,40,43,45
13,25,27,29,31,33,35,37,39,41,43,45
14,23,26,28,31,33,35,37,39,41,43,45
14,23,26,29,31,33,35,36,38,41,42,45
14,23,26,29,31,33,35,37,39,41,43,45
14,23,27,29,31,33,35,37,39,41,43,45
14,24,26,28,31,33,35,37,39,41,43,45
14,24,26,29,31,32,35,37,39,41,42,45
14,24,26,28,31,32,34,37,39,41,43,45
14,24,26,28,31,32,35,36,39,41,43,45
14,24,26,28,31,32,35,37,39,40,43,45
14,24,26,28,31,32,35,37,39,41,43,45
14,24,26,28,31,33,35,37,39,41,43,45
14,24,26,28,31,33,35,37,39,41,43,45
14,24,26,28,31,33,35,37,39,41,43,45
14,24,26,28,31,33,35,37,39,41,43,45
14,24,27,29,31,33,35,37,39,41,43,45
14,24,27,29,31,32,35,36,38,41,43,45
14,24,27,28,31,32,35,37,39,41,43,45
14,25,26,29,31,33,35,37,39,40,43,45
14,25,26,28,31,32,35,37,39,41,43,45
14,25,26,28,31,32,35,37,39,41,43,45
14,25,26,29,31,32,34,37,39,41,43,45
14,25,27,29,31,32,35,37,39,41,43,45
14,25,27,29,31,32,35,37,39,41,43,45
14,25,27,29,31,33,34,36,39,41,43,45
15,24,26,29,31,33,35,36,39,41,43,45
15,25,26,29,31,33,34,36,39,41,43,44
16,24,26,29,31,32,34,37,39,41,43,45
17,24,26,28,31,33,35,37,39,41,43,44
17,24,26,28,31,33,35,37,39,41,43,45
17,24,26,28,31,33,35,37,39,41,43,45
17,24,26,29,31,33,35,37,39,41,43,44
17,24,26,28,31,33,35,37,39,41,43,45
17,24,26,28,31,33,35,37,39,41,43,45
17,25,26,28,31,33,35,37,39,41,43,45
17,25,26,29,31,32,35,37,38,41,43,45
17,25,26,29,31,33,35,37,39,41,43,45
17,25,26,29,31,33,35,37,38,41,43,45
18,24,27,29,31,33,34,36,39,41,43,45
18,24,27,29,31,33,34,36,39,41,43,45
18,24,27,29,31,33,35,36,38,41,43,45
18,24,27,29,31,33,35,36,39,41,42,45
18,24,27,29,31,33,35,36,39,41,43,45
18,24,27,29,31,33,35,36,39,41,43,45
18,24,27,29,31,33,35,36,39,41,43,45
18,24,27,29,31,33,34,36,39,41,43,45
18,24,27,29,31,33,35,36,38,41,43,45
18,24,27,29,31,33,34,36,39,41,43,45
18,24,27,29,31,33,34,36,39,41,43,45
18,24,27,29,31,33,34,36,39,41,43,45
18,24,27,29,31,33,34,36,39,41,43,45
18,24,27,29,31,33,34,37,39,41,43,45
18,24,27,29,31,33,34,37,39,41,43,45
18,24,27,29,31,33,34,37,39,41,43,45
18,24,27,29,31,33,35,36,38,41,42,45
18,24,27,29,31,33,35,36,38,41,43,45
18,24,27,29,31,33,35,36,39,41,43,45
18,24,27,29,31,33,35,36,39,41,43,45
18,24,27,29,31,33,35,36,39,41,43,45
18,24,27,29,31,33,35,36,39,41,43,45
18,24,27,29,31,33,35,36,39,41,43,45
18,24,27,29,31,33,35,37,38,41,43,45
18,24,27,29,31,33,35,36,39,41,43,45
18,25,27,29,31,33,35,36,39,41,43,45
18,25,27,29,31,32,35,36,38,41,43,45
18,25,27,29,31,33,34,36,39,41,43,45
18,25,27,29,31,33,35,37,39,41,43,45
19,24,27,28,31,33,35,37,39,41,43,45
19,24,27,29,31,33,35,37,39,41,43,45
19,24,27,29,31,32,35,37,38,41,43,45
19,24,27,29,31,33,35,36,38,41,43,45
19,25,27,28,31,33,35,37,39,41,43,45
19,25,27,29,31,32,34,36,39,41,43,45
20,24,27,28,31,33,35,37,39,41,43,45
20,24,27,29,31,32,35,37,38,41,43,45
21,24,27,28,31,32,35,36,38,41,43,45
22,23,26,29,31,32,35,37,39,41,43,44
22,23,27,28,31,33,35,37,39,41,43,45
22,24,27,28,31,33,34,37,39,41,43,45
22,24,27,29,31,33,35,36,39,41,42,44
22,24,27,29,31,33,35,36,38,41,43,45
22,24,27,28,30,33,35,36,38,41,43,45
22,24,27,28,31,33,34,37,38,41,43,44
22,24,27,28,31,33,34,37,39,41,42,44
22,24,27,28,31,33,34,37,39,41,43,45
22,24,27,28,31,33,35,37,39,41,43,45
22,24,27,28,31,33,35,37,39,41,43,45
22,24,27,28,31,33,35,37,39,41,43,45
22,24,27,29,31,32,34,36,39,41,43,45
22,24,27,29,31,33,34,37,39,41,42,45
22,24,27,29,31,33,35,37,39,41,43,45
22,24,27,29,31,33,35,37,39,41,43,45
22,24,27,29,31,33,35,37,39,41,43,45
22,24,27,29,31,33,35,37,39,41,43,45
22,24,27,29,31,33,35,37,39,41,43,45
22,24,27,29,31,33,35,37,39,41,43,45
22,24,27,29,31,33,35,37,39,41,43,45
22,24,27,28,31,33,35,37,39,41,43,45
22,25,27,29,31,33,35,37,39,41,43,44
22,25,27,29,31,33,35,37,39,41,43,45
