2,24,26,29,31,33,35,37,39,41
2,24,26,29,31,32,35,37,39,41
2,24,26,29,31,33,34,37,39,41
2,24,26,29,31,33,35,37,39,41
2,24,26,29,31,33,35,37,39,41
2,24,27,28,31,33,35,37,39,41
2,24,27,29,31,33,35,37,39,41
2,24,27,29,31,33,35,37,39,41
2,25,26,29,31,33,35,37,39,41
2,25,26,29,31,33,35,37,39,41
2,25,26,29,31,33,35,37,39,41
2,25,26,29,31,33,35,37,39,41
2,25,26,29,31,33,35,37,39,41
2,25,26,29,31,33,35,37,39,41
2,25,26,29,31,33,35,37,39,41
2,25,26,29,31,33,35,37,39,41
3,24,26,29,31,32,35,37,39,41
3,24,26,29,31,32,35,37,39,41
3,24,26,28,31,33,35,37,39,41
3,24,26,29,31,32,35,37,38,41
3,24,26,28,31,33,35,37,39,41
3,24,26,29,31,33,35,37,38,41
3,24,27,28,31,33,35,37,39,41
3,24,27,29,31,33,35,37,39,41
3,25,26,29,31,32,35,37,38,41
4,23,27,28,31,32,35,37,39,41
4,24,26,28,31,33,35,37,39,41
4,24,26,29,31,32,35,37,39,41
4,24,26,28,31,33,35,37,39,41
4,24,26,28,31,32,35,37,39,41
4,24,27,28,31,32,35,37,39,41
4,24,27,28,31,32,35,37,39,41
4,24,27,28,31,33,34,37,38,41
4,25,27,28,31,33,35,37,39,41
4,25,27,28,31,32,35,37,39,41
4,25,27,29,31,33,34,37,39,41
4,25,27,28,31,33,35,37,39,41
4,25,27,28,31,32,35,37,39,41
5,23,26,29,31,33,35,36,39,41
5,23,26,28,30,32,35,37,38,40
5,23,26,29,31,33,34,37,39,41
5,23,27,28,30,33,35,36,39,41
5,23,27,28,31,33,35,37,39,41
5,23,27,28,31,33,35,36,39,41
5,24,26,29,31,32,34,37,39,41
5,24,26,29,31,33,35,37,38,41
5,24,26,29,31,33,35,37,39,41
5,24,26,28,31,33,35,37,38,41
5,24,26,28,31,32,35,37,39,40
5,24,26,28,31,33,35,37,39,41
5,24,26,29,31,33,35,36,38,41
5,24,26,29,31,33,35,37,38,41
5,24,26,29,31,33,35,37,39,40
5,24,26,29,31,33,35,37,39,41
5,24,26,29,31,33,35,37,39,41
5,24,27,29,31,33,34,36,39,41
5,24,27,29,31,33,34,36,39,41
5,24,27,29,31,33,34,36,39,41
5,24,27,29,31,33,35,36,38,41
5,24,27,29,31,33,35,36,39,41
5,24,27,29,31,32,34,36,39,41
5,24,27,29,31,32,35,37,39,41
5,24,27,29,31,33,35,36,39,41
5,24,27,29,31,33,35,37,39,41
5,24,27,29,31,33,35,37,39,41
5,24,27,29,31,33,35,36,39,41
5,25,26,29,31,33,35,36,39,41
5,25,26,29,31,33,35,37,38,41
5,25,26,29,31,32,35,36,38,41
5,25,26,29,31,32,35,37,39,41
5,25,26,29,31,33,35,36,38,41
5,25,26,29,31,33,35,36,39,41
5,25,27,29,31,33,35,37,38,41
5,25,27,29,31,33,35,37,39,41
5,25,27,29,31,33,35,37,38,41
5,25,27,29,31,33,35,37,38,41
5,25,27,29,31,33,35,37,38,41
6,25,27,29,31,32,35,37,39,41
7,23,26,29,31,33,35,36,38,41
7,24,26,29,31,33,35,36,38,41
7,24,26,29,31,33,35,36,39,41
7,24,26,29,31,33,34,36,38,41
7,24,26,29,31,33,35,37,38,41
7,24,27,29,31,33,35,36,39,41
7,24,27,29,31,32,35,37,39,41
7,24,27,29,31,32,35,37,39,41
7,25,26,29,31,33,34,36,38,41
7,25,27,29,31,32,34,37,38,41
7,25,27,29,31,32,35,37,38,41
7,25,27,29,31,33,35,37,38,41
7,25,27,29,31,33,35,37,38,41
7,25,27,29,31,33,35,37,39,41
8,24,26,29,31,33,35,37,39,41
8,24,27,29,31,33,35,37,39,40
8,25,26,29,31,33,35,37,38,41
8,25,26,29,31,33,35,37,38,41
8,25,26,29,31,33,34,36,38,41
8,25,27,29,31,32,35,37,39,41
10,24,26,28,31,33,35,37,39,41
10,24,26,28,31,33,34,36,39,41
11,23,26,28,31,33,34,36,39,41
11,24,26,29,31,33,35,36,38,41
11,24,26,29,31,33,34,37,38,41
11,24,26,29,31,33,35,36,38,41
11,24,26,29,31,33,35,37,38,41
11,24,26,29,31,32,34,37,39,41
11,24,26,29,31,33,34,36,38,41
11,24,26,29,31,33,35,37,38,41
11,24,26,29,31,32,35,36,38,41
11,24,27,29,31,33,35,36,38,41
11,24,27,29,31,33,34,36,38,41
11,24,27,29,31,33,34,37,39,41
11,24,27,29,31,33,35,37,38,41
11,24,27,29,31,32,34,36,39,41
11,24,27,29,31,32,35,37,38,41
11,24,27,29,31,33,35,37,38,41
11,25,26,29,31,33,35,36,38,41
11,25,26,29,31,32,35,37,38,41
11,25,26,29,31,33,35,37,38,41
11,25,27,29,31,33,35,36,39,41
11,25,27,29,31,33,35,36,39,41
11,25,27,29,31,32,35,37,38,41
11,25,27,29,31,33,35,36,38,41
11,25,27,29,31,33,35,37,38,41
11,25,27,28,31,32,34,37,38,41
11,25,27,29,30,33,35,36,39,41
11,25,27,29,31,33,35,36,38,41
11,25,27,29,31,33,35,37,38,41
12,24,27,28,31,32,34,36,38,40
12,24,27,29,31,33,34,36,39,41
12,25,27,29,31,33,35,37,38,41
12,25,27,29,31,33,35,37,38,41
12,25,27,29,31,32,34,36,38,41
12,25,27,29,31,32,35,37,38,41
12,25,27,29,31,33,35,37,38,41
12,25,27,29,31,33,35,37,38,41
12,25,27,29,31,32,35,37,38,41
12,25,27,29,31,33,35,36,38,41
12,25,27,29,31,33,35,37,38,41
12,25,27,29,31,33,35,37,38,41
12,25,27,29,31,33,35,37,38,41
12,25,27,29,31,33,35,37,39,41
12,25,27,29,31,33,35,37,39,41
12,25,27,29,31,33,35,37,38,41
13,23,26,29,31,33,35,37,39,41
13,24,26,29,31,32,34,37,39,41
13,24,27,28,31,33,35,37,39,41
13,25,26,29,31,33,34,36,39,41
13,25,27,29,31,32,35,37,39,41
13,25,27,29,31,33,34,36,39,40
13,25,27,29,31,33,35,37,39,41
14,23,26,28,31,33,35,37,39,41
14,23,26,29,31,33,35,36,38,41
14,23,26,29,31,33,35,37,39,41
14,23,27,29,31,33,35,37,39,41
14,24,26,28,31,33,35,37,39,41
14,24,26,29,31,32,35,37,39,41
14,24,26,28,31,32,34,37,39,41
14,24,26,28,31,32,35,36,39,41
14,24,26,28,31,32,35,37,39,40
14,24,26,28,31,32,35,37,39,41
14,24,26,28,31,33,35,37,39,41
14,24,26,28,31,33,35,37,39,41
14,24,26,28,31,33,35,37,39,41
14,24,26,28,31,33,35,37,39,41
14,24,27,29,31,33,35,37,39,41
14,24,27,29,31,32,35,36,38,41
14,24,27,28,31,32,35,37,39,41
14,25,26,29,31,33,35,37,39,40
14,25,26,28,31,32,35,37,39,41
14,25,26,28,31,32,35,37,39,41
14,25,26,29,31,32,34,37,39,41
14,25,27,29,31,32,35,37,39,41
14,25,27,29,31,32,35,37,39,41
14,25,27,29,31,33,34,36,39,41
15,24,26,29,31,33,35,36,39,41
15,25,26,29,31,33,34,36,39,41
16,24,26,29,31,32,34,37,39,41
17,24,26,28,31,33,35,37,39,41
17,24,26,28,31,33,35,37,39,41
17,24,26,28,31,33,35,37,39,41
17,24,26,29,31,33,35,37,39,41
17,24,26,28,31,33,35,37,39,41
17,24,26,28,31,33,35,37,39,41
17,25,26,28,31,33,35,37,39,41
17,25,26,29,31,32,35,37,38,41
17,25,26,29,31,33,35,37,39,41
17,25,26,29,31,33,35,37,38,41
18,24,27,29,31,33,34,36,39,41
18,24,27,29,31,33,34,36,39,41
18,24,27,29,31,33,35,36,38,41
18,24,27,29,31,33,35,36,39,41
18,24,27,29,31,33,35,36,39,41
18,24,27,29,31,33,35,36,39,41
18,24,27,29,31,33,35,36,39,41
18,24,27,29,31,33,34,36,39,41
18,24,27,29,31,33,35,36,38,41
18,24,27,29,31,33,34,36,39,41
18,24,27,29,31,33,34,36,39,41
18,24,27,29,31,33,34,36,39,41
18,24,27,29,31,33,34,36,39,41
18,24,27,29,31,33,34,37,39,41
18,24,27,29,31,33,34,37,39,41
18,24,27,29,31,33,34,37,39,41
18,24,27,29,31,33,35,36,38,41
18,24,27,29,31,33,35,36,38,41
18,24,27,29,31,33,35,36,39,41
18,24,27,29,31,33,35,36,39,41
18,24,27,29,31,33,35,36,39,41
18,24,27,29,31,33,35,36,39,41
18,24,27,29,31,33,35,36,39,41
18,24,27,29,31,33,35,37,38,41
18,24,27,29,31,33,35,36,39,41
18,25,27,29,31,33,35,36,39,41
18,25,27,29,31,32,35,36,38,41
18,25,27,29,31,33,34,36,39,41
18,25,27,29,31,33,35,37,39,41
19,24,27,28,31,33,35,37,39,41
19,24,27,29,31,33,35,37,39,41
19,24,27,29,31,32,35,37,38,41
19,24,27,29,31,33,35,36,38,41
19,25,27,28,31,33,35,37,39,41
19,25,27,29,31,32,34,36,39,41
20,24,27,28,31,33,35,37,39,41
20,24,27,29,31,32,35,37,38,41
21,24,27,28,31,32,35,36,38,41
22,23,26,29,31,32,35,37,39,41
22,23,27,28,31,33,35,37,39,41
22,24,27,28,31,33,34,37,39,41
22,24,27,29,31,33,35,36,39,41
22,24,27,29,31,33,35,36,38,41
22,24,27,28,30,33,35,36,38,41
22,24,27,28,31,33,34,37,38,41
22,24,27,28,31,33,34,37,39,41
22,24,27,28,31,33,34,37,39,41
22,24,27,28,31,33,35,37,39,41
22,24,27,28,31,33,35,37,39,41
22,24,27,28,31,33,35,37,39,41
22,24,27,29,31,32,34,36,39,41
22,24,27,29,31,33,34,37,39,41
22,24,27,29,31,33,35,37,39,41
22,24,27,29,31,33,35,37,39,41
22,24,27,29,31,33,35,37,39,41
22,24,27,29,31,33,35,37,39,41
22,24,27,29,31,33,35,37,39,41
22,24,27,29,31,33,35,37,39,41
22,24,27,29,31,33,35,37,39,41
22,24,27,28,31,33,35,37,39,41
22,25,27,29,31,33,35,37,39,41
22,25,27,29,31,33,35,37,39,41
