18,24,27,29,31,33
18,24,27,29,31,33
18,24,27,29,31,33
18,24,27,29,31,33
18,24,27,29,31,33
18,24,27,29,31,33
18,24,27,29,31,33
18,24,27,29,31,33
18,24,27,29,31,33
18,24,27,29,31,33
18,24,27,29,31,33
18,25,27,29,31,33
18,25,27,29,31,32
18,25,27,29,31,33
18,25,27,29,31,33
19,24,27,28,31,33
19,24,27,29,31,33
19,24,27,29,31,32
19,24,27,29,31,33
19,25,27,28,31,33
19,25,27,29,31,32
20,24,27,28,31,33
20,24,27,29,31,32
21,24,27,28,31,32
22,23,26,29,31,32
22,23,27,28,31,33
22,24,27,28,31,33
22,24,27,29,31,33
22,24,27,29,31,33
22,24,27,28,30,33
22,24,27,28,31,33
22,24,27,28,31,33
22,24,27,28,31,33
22,24,27,28,31,33
22,24,27,28,31,33
22,24,27,28,31,33
22,24,27,29,31,32
22,24,27,29,31,33
22,24,27,29,31,33
22,24,27,29,31,33
22,24,27,29,31,33
22,24,27,29,31,33
22,24,27,29,31,33
22,24,27,29,31,33
22,24,27,29,31,33
22,24,27,28,31,33
22,25,27,29,31,33
22,25,27,29,31,33
