11,25,26,29,31,33,35,37,38,41,43,45,47
11,25,27,29,31,33,35,36,39,41,43,45,47
11,25,27,29,31,33,35,36,39,41,43,45,47
11,25,27,29,31,32,35,37,38,41,43,45,47
11,25,27,29,31,33,35,36,38,41,43,45,47
11,25,27,29,31,33,35,37,38,41,43,45,47
11,25,27,28,31,32,34,37,38,41,43,45,47
11,25,27,29,30,33,35,36,39,41,43,45,47
11,25,27,29,31,33,35,36,38,41,43,45,47
11,25,27,29,31,33,35,37,38,41,43,45,47
12,24,27,28,31,32,34,36,38,40,43,45,47
12,24,27,29,31,33,34,36,39,41,43,45,47
12,25,27,29,31,33,35,37,38,41,43,45,47
12,25,27,29,31,33,35,37,38,41,43,45,47
12,25,27,29,31,32,34,36,38,41,43,45,47
12,25,27,29,31,32,35,37,38,41,43,45,47
12,25,27,29,31,33,35,37,38,41,43,45,47
12,25,27,29,31,33,35,37,38,41,43,45,47
12,25,27,29,31,32,35,37,38,41,43,45,47
12,25,27,29,31,33,35,36,38,41,43,45,47
12,25,27,29,31,33,35,37,38,41,43,45,47
12,25,27,29,31,33,35,37,38,41,43,45,47
12,25,27,29,31,33,35,37,38,41,43,45,47
12,25,27,29,31,33,35,37,39,41,43,45,47
12,25,27,29,31,33,35,37,39,41,43,45,47
12,25,27,29,31,33,35,37,38,41,43,45,47
13,23,26,29,31,33,35,37,39,41,43,45,46
13,24,26,29,31,32,34,37,39,41,43,45,47
13,24,27,28,31,33,35,37,39,41,43,45,47
13,25,26,29,31,33,34,36,39,41,43,45,47
13,25,27,29,31,32,35,37,39,41,43,45,47
13,25,27,29,31,33,34,36,39,40,43,45,47
13,25,27,29,31,33,35,37,39,41,43,45,47
14,23,26,28,31,33,35,37,39,41,43,45,47
14,23,26,29,31,33,35,36,38,41,42,45,47
14,23,26,29,31,33,35,37,39,41,43,45,46
14,23,27,29,31,33,35,37,39,41,43,45,47
14,24,26,28,31,33,35,37,39,41,43,45,47
14,24,26,29,31,32,35,37,39,41,42,45,47
14,24,26,28,31,32,34,37,39,41,43,45,47
14,24,26,28,31,32,35,36,39,41,43,45,47
14,24,26,28,31,32,35,37,39,40,43,45,47
14,24,26,28,31,32,35,37,39,41,43,45,47
14,24,26,28,31,33,35,37,39,41,43,45,47
14,24,26,28,31,33,35,37,39,41,43,45,47
14,24,26,28,31,33,35,37,39,41,43,45,47
14,24,26,28,31,33,35,37,39,41,43,45,47
14,24,27,29,31,33,35,37,39,41,43,45,46
14,24,27,29,31,32,35,36,38,41,43,45,47
14,24,27,28,31,32,35,37,39,41,43,45,47
14,25,26,29,31,33,35,37,39,40,43,45,47
14,25,26,28,31,32,35,37,39,41,43,45,47
14,25,26,28,31,32,35,37,39,41,43,45,47
14,25,26,29,31,32,34,37,39,41,43,45,47
14,25,27,29,31,32,35,37,39,41,43,45,47
14,25,27,29,31,32,35,37,39,41,43,45,47
14,25,27,29,31,33,34,36,39,41,43,45,47
15,24,26,29,31,33,35,36,39,41,43,45,47
15,25,26,29,31,33,34,36,39,41,43,44,47
16,24,26,29,31,32,34,37,39,41,43,45,47
17,24,26,28,31,33,35,37,39,41,43,44,46
17,24,26,28,31,33,35,37,39,41,43,45,47
17,24,26,28,31,33,35,37,39,41,43,45,47
17,24,26,29,31,33,35,37,39,41,43,44,46
17,24,26,28,31,33,35,37,39,41,43,45,47
17,24,26,28,31,33,35,37,39,41,43,45,47
17,25,26,28,31,33,35,37,39,41,43,45,47
17,25,26,29,31,32,35,37,38,41,43,45,47
17,25,26,29,31,33,35,37,39,41,43,45,47
17,25,26,29,31,33,35,37,38,41,43,45,47
18,24,27,29,31,33,34,36,39,41,43,45,47
18,24,27,29,31,33,34,36,39,41,43,45,47
18,24,27,29,31,33,35,36,38,41,43,45,47
18,24,27,29,31,33,35,36,39,41,42,45,47
18,24,27,29,31,33,35,36,39,41,43,45,47
18,24,27,29,31,33,35,36,39,41,43,45,47
18,24,27,29,31,33,35,36,39,41,43,45,47
18,24,27,29,31,33,34,36,39,41,43,45,47
18,24,27,29,31,33,35,36,38,41,43,45,47
18,24,27,29,31,33,34,36,39,41,43,45,47
18,24,27,29,31,33,34,36,39,41,43,45,47
18,24,27,29,31,33,34,36,39,41,43,45,47
18,24,27,29,31,33,34,36,39,41,43,45,47
18,24,27,29,31,33,34,37,39,41,43,45,47
18,24,27,29,31,33,34,37,39,41,43,45,47
18,24,27,29,31,33,34,37,39,41,43,45,47
18,24,27,29,31,33,35,36,38,41,42,45,47
18,24,27,29,31,33,35,36,38,41,43,45,46
18,24,27,29,31,33,35,36,39,41,43,45,47
18,24,27,29,31,33,35,36,39,41,43,45,47
18,24,27,29,31,33,35,36,39,41,43,45,47
18,24,27,29,31,33,35,36,39,41,43,45,47
18,24,27,29,31,33,35,36,39,41,43,45,47
18,24,27,29,31,33,35,37,38,41,43,45,47
18,24,27,29,31,33,35,36,39,41,43,45,47
18,25,27,29,31,33,35,36,39,41,43,45,47
18,25,27,29,31,32,35,36,38,41,43,45,47
18,25,27,29,31,33,34,36,39,41,43,45,47
18,25,27,29,31,33,35,37,39,41,43,45,47
19,24,27,28,31,33,35,37,39,41,43,45,47
19,24,27,29,31,33,35,37,39,41,43,45,47
19,24,27,29,31,32,35,37,38,41,43,45,47
19,24,27,29,31,33,35,36,38,41,43,45,47
19,25,27,28,31,33,35,37,39,41,43,45,47
19,25,27,29,31,32,34,36,39,41,43,45,47
20,24,27,28,31,33,35,37,39,41,43,45,47
20,24,27,29,31,32,35,37,38,41,43,45,47
21,24,27,28,31,32,35,36,38,41,43,45,47
22,23,26,29,31,32,35,37,39,41,43,44,46
22,23,27,28,31,33,35,37,39,41,43,45,47
22,24,27,28,31,33,34,37,39,41,43,45,46
22,24,27,29,31,33,35,36,39,41,42,44,46
22,24,27,29,31,33,35,36,38,41,43,45,47
22,24,27,28,30,33,35,36,38,41,43,45,47
22,24,27,28,31,33,34,37,38,41,43,44,46
22,24,27,28,31,33,34,37,39,41,42,44,46
22,24,27,28,31,33,34,37,39,41,43,45,47
22,24,27,28,31,33,35,37,39,41,43,45,46
22,24,27,28,31,33,35,37,39,41,43,45,47
22,24,27,28,31,33,35,37,39,41,43,45,47
22,24,27,29,31,32,34,36,39,41,43,45,46
22,24,27,29,31,33,34,37,39,41,42,45,47
22,24,27,29,31,33,35,37,39,41,43,45,47
22,24,27,29,31,33,35,37,39,41,43,45,47
22,24,27,29,31,33,35,37,39,41,43,45,47
22,24,27,29,31,33,35,37,39,41,43,45,47
22,24,27,29,31,33,35,37,39,41,43,45,47
22,24,27,29,31,33,35,37,39,41,43,45,47
22,24,27,29,31,33,35,37,39,41,43,45,47
22,24,27,28,31,33,35,37,39,41,43,45,46
22,25,27,29,31,33,35,37,39,41,43,44,46
22,25,27,29,31,33,35,37,39,41,43,45,46
